Id_oceny	Data	Id_ucznia	Id_przedmiotu	Ocena
10805	2014-12-01	819/2014	18	3
10806	2014-12-01	829/2014	1	4
10807	2014-12-01	486/2012	26	6
10808	2014-12-01	588/2013	10	3
10809	2014-12-01	542/2013	10	2
10810	2014-12-01	656/2013	5	3
10811	2014-12-01	326/2012	16	3
10812	2014-12-01	706/2014	6	4
10813	2014-12-01	719/2014	18	2
10814	2014-12-01	703/2014	1	3
10815	2014-12-01	766/2014	8	4
10816	2014-12-01	404/2012	4	2
10817	2014-12-01	406/2012	4	4
10818	2014-12-01	260/2011	3	5
10819	2014-12-01	175/2011	10	5
10820	2014-12-01	469/2012	1	4
10821	2014-12-01	296/2012	15	5
10822	2014-12-01	528/2013	3	2
10823	2014-12-01	706/2014	1	3
10824	2014-12-01	665/2013	2	5
10825	2014-12-01	874/2014	4	2
10826	2014-12-01	748/2014	2	6
10827	2014-12-01	650/2013	21	4
10828	2014-12-01	884/2014	6	3
10829	2014-12-01	536/2013	20	4
10830	2014-12-01	141/2011	4	3
10831	2014-12-01	687/2013	23	3
10832	2014-12-01	710/2014	8	4
10833	2014-12-01	602/2013	24	2
10834	2014-12-01	389/2012	1	4
10835	2014-12-01	372/2012	5	5
10836	2014-12-01	583/2013	3	3
10837	2014-12-01	146/2011	10	3
10838	2014-12-01	454/2012	24	6
10839	2014-12-01	852/2014	3	6
10840	2014-12-01	868/2014	1	2
10841	2014-12-01	657/2013	4	2
10842	2014-12-01	240/2011	1	3
10843	2014-12-01	852/2014	9	5
10844	2014-12-01	626/2013	2	4
10845	2014-12-01	189/2011	1	3
10846	2014-12-01	465/2012	1	6
10847	2014-12-01	785/2014	5	4
10848	2014-12-01	299/2012	26	2
10849	2014-12-01	848/2014	19	4
10850	2014-12-01	366/2012	4	5
10851	2014-12-01	709/2014	6	4
10852	2014-12-01	616/2013	5	4
10853	2014-12-01	804/2014	14	6
10854	2014-12-01	588/2013	4	5
10855	2014-12-01	191/2011	4	2
10856	2014-12-01	208/2011	2	2
10857	2014-12-01	166/2011	3	5
10858	2014-12-01	238/2011	4	4
10859	2014-12-01	621/2013	2	3
10860	2014-12-01	408/2012	3	5
10861	2014-12-01	825/2014	4	6
10862	2014-12-01	834/2014	8	4
10863	2014-12-01	773/2014	18	4
10864	2014-12-01	353/2012	22	2
10865	2014-12-01	212/2011	3	6
10866	2014-12-01	829/2014	5	4
10867	2014-12-01	879/2014	13	6
10868	2014-12-01	567/2013	4	2
10869	2014-12-01	724/2014	10	3
10870	2014-12-01	751/2014	5	3
10871	2014-12-01	429/2012	5	4
10872	2014-12-01	710/2014	2	5
10873	2014-12-01	192/2011	1	4
10874	2014-12-01	828/2014	13	2
10875	2014-12-01	762/2014	14	2
10876	2014-12-01	691/2013	5	4
10877	2014-12-01	301/2012	26	2
10878	2014-12-01	702/2014	10	4
10879	2014-12-02	525/2013	3	2
10880	2014-12-02	632/2013	3	6
10881	2014-12-02	618/2013	10	2
10882	2014-12-02	617/2013	4	5
10883	2014-12-02	303/2012	1	2
10884	2014-12-02	884/2014	5	4
10885	2014-12-02	764/2014	8	5
10886	2014-12-02	172/2011	4	3
10887	2014-12-02	660/2013	24	2
10888	2014-12-02	162/2011	25	2
10889	2014-12-02	543/2013	23	4
10890	2014-12-02	733/2014	9	1
10891	2014-12-02	657/2013	5	1
10892	2014-12-02	830/2014	2	6
10893	2014-12-02	605/2013	3	6
10894	2014-12-02	875/2014	9	5
10895	2014-12-02	569/2013	4	4
10896	2014-12-02	718/2014	13	5
10897	2014-12-02	455/2012	3	3
10898	2014-12-02	717/2014	9	2
10899	2014-12-02	838/2014	5	3
10900	2014-12-02	297/2012	1	3
10901	2014-12-02	701/2014	9	5
10902	2014-12-02	786/2014	19	6
10903	2014-12-02	615/2013	21	3
10904	2014-12-02	683/2013	2	4
10905	2014-12-02	788/2014	5	4
10906	2014-12-02	726/2014	6	3
10907	2014-12-02	813/2014	1	3
10908	2014-12-02	847/2014	18	4
10909	2014-12-02	171/2011	1	4
10910	2014-12-02	524/2013	20	2
10911	2014-12-02	408/2012	2	4
10912	2014-12-02	752/2014	17	3
10913	2014-12-02	580/2013	3	2
10914	2014-12-02	839/2014	7	2
10915	2014-12-02	138/2011	3	3
10916	2014-12-02	856/2014	6	2
10917	2014-12-02	807/2014	7	4
10918	2014-12-02	600/2013	5	4
10919	2014-12-02	363/2012	1	4
10920	2014-12-02	686/2013	1	2
10921	2014-12-02	607/2013	5	2
10922	2014-12-02	570/2013	2	3
10923	2014-12-02	608/2013	2	4
10924	2014-12-02	177/2011	1	4
10925	2014-12-02	710/2014	14	2
10926	2014-12-02	159/2011	2	5
10927	2014-12-02	676/2013	3	5
10928	2014-12-02	505/2012	3	4
10929	2014-12-02	393/2012	3	3
10930	2014-12-02	249/2011	1	2
10931	2014-12-02	739/2014	1	4
10932	2014-12-02	872/2014	14	1
10933	2014-12-02	750/2014	4	2
10934	2014-12-02	531/2013	3	6
10935	2014-12-02	756/2014	13	4
10936	2014-12-02	839/2014	15	5
10937	2014-12-02	751/2014	18	5
10938	2014-12-02	448/2012	25	1
10939	2014-12-02	822/2014	5	2
10940	2014-12-02	628/2013	5	1
10941	2014-12-02	764/2014	9	2
10942	2014-12-02	690/2013	24	4
10943	2014-12-02	588/2013	4	4
10944	2014-12-02	191/2011	3	6
10945	2014-12-02	579/2013	4	2
10946	2014-12-02	705/2014	3	3
10947	2014-12-02	831/2014	7	3
10948	2014-12-02	386/2012	10	3
10949	2014-12-02	561/2013	4	4
10950	2014-12-02	556/2013	4	2
10951	2014-12-02	770/2014	10	3
10952	2014-12-02	799/2014	7	2
10953	2014-12-02	691/2013	15	1
10954	2014-12-02	884/2014	4	1
10955	2014-12-02	733/2014	15	3
10956	2014-12-02	580/2013	4	2
10957	2014-12-02	748/2014	3	3
10958	2014-12-02	777/2014	4	5
10959	2014-12-02	661/2013	4	2
10960	2014-12-02	615/2013	2	5
10961	2014-12-02	371/2012	5	4
10962	2014-12-02	423/2012	1	2
10963	2014-12-02	856/2014	3	2
10964	2014-12-02	127/2011	15	4
10965	2014-12-02	327/2012	5	3
10966	2014-12-02	535/2013	2	2
10967	2014-12-02	338/2012	24	4
10968	2014-12-02	671/2013	15	4
10969	2014-12-02	429/2012	1	6
10970	2014-12-02	862/2014	10	3
10971	2014-12-02	474/2012	10	3
10972	2014-12-02	454/2012	2	2
10973	2014-12-02	867/2014	3	4
10974	2014-12-02	725/2014	17	3
10975	2014-12-02	715/2014	9	4
10976	2014-12-02	466/2012	3	6
10977	2014-12-02	447/2012	1	5
10978	2014-12-02	789/2014	19	5
10979	2014-12-02	181/2011	3	5
10980	2014-12-02	142/2011	4	4
10981	2014-12-02	314/2012	3	2
10982	2014-12-02	834/2014	8	2
10983	2014-12-02	637/2013	15	4
10984	2014-12-02	158/2011	2	5
10985	2014-12-02	143/2011	4	2
10986	2014-12-02	861/2014	12	4
10987	2014-12-02	736/2014	19	3
10988	2014-12-02	790/2014	10	3
10989	2014-12-02	569/2013	3	1
10990	2014-12-02	758/2014	2	4
10991	2014-12-02	844/2014	4	4
10992	2014-12-02	171/2011	3	5
10993	2014-12-02	748/2014	8	4
10994	2014-12-02	518/2013	4	4
10995	2014-12-02	208/2011	2	4
10996	2014-12-02	824/2014	12	5
10997	2014-12-02	422/2012	1	4
10998	2014-12-02	731/2014	4	4
10999	2014-12-02	378/2012	2	6
11000	2014-12-02	847/2014	4	4
11001	2014-12-02	698/2013	3	3
11002	2014-12-02	805/2014	17	6
11003	2014-12-02	303/2012	25	5
11004	2014-12-02	331/2012	3	5
11005	2014-12-02	857/2014	1	2
11006	2014-12-02	547/2013	23	4
11007	2014-12-02	676/2013	22	3
11008	2014-12-02	142/2011	2	6
11009	2014-12-02	464/2012	1	5
11010	2014-12-02	814/2014	10	6
11011	2014-12-02	728/2014	9	3
11012	2014-12-02	755/2014	5	1
11013	2014-12-02	454/2012	16	4
11014	2014-12-02	878/2014	9	4
11015	2014-12-02	244/2011	2	3
11016	2014-12-02	521/2013	2	2
11017	2014-12-02	260/2011	2	5
11018	2014-12-02	843/2014	9	6
11019	2014-12-02	876/2014	8	4
11020	2014-12-02	618/2013	23	3
11021	2014-12-02	188/2011	25	4
11022	2014-12-02	757/2014	8	2
11023	2014-12-02	877/2014	3	5
11024	2014-12-02	734/2014	3	4
11025	2014-12-02	515/2013	1	3
11026	2014-12-02	508/2012	26	5
11027	2014-12-02	775/2014	1	5
11028	2014-12-02	248/2011	2	3
11029	2014-12-02	610/2013	4	5
11030	2014-12-02	797/2014	5	2
11031	2014-12-02	592/2013	1	5
11032	2014-12-02	593/2013	23	5
11033	2014-12-02	140/2011	1	5
11034	2014-12-02	408/2012	1	5
11035	2014-12-02	180/2011	4	3
11036	2014-12-02	740/2014	15	4
11037	2014-12-02	180/2011	4	3
11038	2014-12-02	300/2012	1	3
11039	2014-12-02	701/2014	1	4
11040	2014-12-02	879/2014	2	3
11041	2014-12-02	682/2013	24	3
11042	2014-12-02	523/2013	15	3
11043	2014-12-02	696/2013	4	1
11044	2014-12-02	579/2013	4	2
11045	2014-12-02	753/2014	7	4
11046	2014-12-02	747/2014	7	3
11047	2014-12-02	205/2011	1	6
11048	2014-12-02	408/2012	24	2
11049	2014-12-02	544/2013	1	4
11050	2014-12-02	574/2013	5	2
11051	2014-12-02	767/2014	7	4
11052	2014-12-02	542/2013	2	4
11053	2014-12-02	752/2014	5	3
11054	2014-12-02	245/2011	1	3
11055	2014-12-02	713/2014	14	3
11056	2014-12-02	857/2014	11	3
11057	2014-12-02	232/2011	2	6
11058	2014-12-02	820/2014	19	5
11059	2014-12-02	626/2013	5	2
11060	2014-12-02	565/2013	1	5
11061	2014-12-02	531/2013	5	2
11062	2014-12-02	566/2013	3	6
11063	2014-12-02	596/2013	2	2
11064	2014-12-02	554/2013	10	4
11065	2014-12-02	414/2012	3	3
11066	2014-12-02	489/2012	3	4
11067	2014-12-02	774/2014	10	3
11068	2014-12-03	803/2014	17	6
11069	2014-12-03	655/2013	2	2
11070	2014-12-03	800/2014	7	2
11071	2014-12-03	652/2013	23	4
11072	2014-12-03	224/2011	1	3
11073	2014-12-03	861/2014	11	4
11074	2014-12-03	848/2014	2	5
11075	2014-12-03	451/2012	15	4
11076	2014-12-03	841/2014	10	2
11077	2014-12-03	851/2014	2	2
11078	2014-12-03	548/2013	5	2
11079	2014-12-03	795/2014	14	4
11080	2014-12-03	879/2014	9	4
11081	2014-12-03	855/2014	5	3
11082	2014-12-03	623/2013	21	2
11083	2014-12-03	135/2011	4	2
11084	2014-12-03	526/2013	2	3
11085	2014-12-03	792/2014	12	1
11086	2014-12-03	755/2014	9	4
11087	2014-12-03	325/2012	15	2
11088	2014-12-03	521/2013	5	4
11089	2014-12-03	617/2013	23	4
11090	2014-12-03	561/2013	1	4
11091	2014-12-03	156/2011	3	3
11092	2014-12-03	690/2013	3	5
11093	2014-12-03	760/2014	14	5
11094	2014-12-03	298/2012	1	3
11095	2014-12-03	789/2014	3	4
11096	2014-12-03	741/2014	18	2
11097	2014-12-03	858/2014	10	3
11098	2014-12-03	126/2011	1	3
11099	2014-12-03	531/2013	5	4
11100	2014-12-03	864/2014	3	3
11101	2014-12-03	661/2013	5	2
11102	2014-12-03	817/2014	9	4
11103	2014-12-03	743/2014	3	6
11104	2014-12-03	752/2014	4	2
11105	2014-12-03	701/2014	5	4
11106	2014-12-03	797/2014	18	6
11107	2014-12-03	873/2014	5	4
11108	2014-12-03	857/2014	2	4
11109	2014-12-03	845/2014	9	3
11110	2014-12-03	764/2014	9	4
11111	2014-12-03	870/2014	15	3
11112	2014-12-03	706/2014	6	2
11113	2014-12-03	705/2014	19	5
11114	2014-12-03	615/2013	5	4
11115	2014-12-03	559/2013	5	2
11116	2014-12-03	707/2014	4	2
11117	2014-12-03	801/2014	3	4
11118	2014-12-03	667/2013	3	4
11119	2014-12-03	552/2013	3	5
11120	2014-12-03	810/2014	17	3
11121	2014-12-03	817/2014	5	2
11122	2014-12-03	174/2011	1	4
11123	2014-12-03	463/2012	15	2
11124	2014-12-03	582/2013	5	3
11125	2014-12-03	880/2014	19	4
11126	2014-12-03	838/2014	4	6
11127	2014-12-03	860/2014	8	3
11128	2014-12-03	127/2011	25	4
11129	2014-12-03	771/2014	3	3
11130	2014-12-03	822/2014	1	3
11131	2014-12-03	847/2014	4	3
11132	2014-12-03	639/2013	21	4
11133	2014-12-03	837/2014	7	2
11134	2014-12-03	726/2014	8	2
11135	2014-12-03	850/2014	10	3
11136	2014-12-03	805/2014	2	6
11137	2014-12-03	251/2011	2	5
11138	2014-12-03	252/2011	4	4
11139	2014-12-03	816/2014	13	5
11140	2014-12-03	778/2014	10	4
11141	2014-12-03	788/2014	8	2
11142	2014-12-03	669/2013	1	5
11143	2014-12-03	246/2011	15	3
11144	2014-12-03	604/2013	3	4
11145	2014-12-03	813/2014	5	3
11146	2014-12-03	714/2014	5	2
11147	2014-12-03	636/2013	5	4
11148	2014-12-03	860/2014	5	1
11149	2014-12-03	839/2014	5	3
11150	2014-12-03	702/2014	3	2
11151	2014-12-03	761/2014	2	6
11152	2014-12-03	700/2013	24	2
11153	2014-12-03	313/2012	2	2
11154	2014-12-03	656/2013	20	3
11155	2014-12-03	655/2013	3	5
11156	2014-12-03	739/2014	9	3
11157	2014-12-03	801/2014	11	3
11158	2014-12-03	801/2014	4	4
11159	2014-12-03	401/2012	3	5
11160	2014-12-03	214/2011	15	2
11161	2014-12-03	240/2011	4	4
11162	2014-12-03	410/2012	4	5
11163	2014-12-03	514/2012	2	1
11164	2014-12-03	826/2014	11	6
11165	2014-12-03	351/2012	5	4
11166	2014-12-03	478/2012	2	4
11167	2014-12-03	676/2013	3	4
11168	2014-12-03	843/2014	5	2
11169	2014-12-03	756/2014	6	2
11170	2014-12-03	559/2013	4	4
11171	2014-12-03	524/2013	3	5
11172	2014-12-03	830/2014	4	4
11173	2014-12-03	773/2014	2	3
11174	2014-12-03	233/2011	2	3
11175	2014-12-03	591/2013	4	4
11176	2014-12-03	220/2011	1	4
11177	2014-12-03	767/2014	5	4
11178	2014-12-03	863/2014	5	3
11179	2014-12-03	227/2011	4	3
11180	2014-12-03	748/2014	2	3
11181	2014-12-03	792/2014	18	4
11182	2014-12-03	842/2014	11	4
11183	2014-12-03	735/2014	17	5
11184	2014-12-03	481/2012	5	5
11185	2014-12-03	171/2011	4	5
11186	2014-12-03	738/2014	6	4
11187	2014-12-03	295/2012	2	3
11188	2014-12-03	492/2012	1	4
11189	2014-12-03	551/2013	4	3
11190	2014-12-03	651/2013	3	3
11191	2014-12-03	869/2014	7	3
11192	2014-12-03	620/2013	22	4
11193	2014-12-03	177/2011	1	3
11194	2014-12-03	391/2012	3	2
11195	2014-12-03	271/2012	26	6
11196	2014-12-03	493/2012	15	5
11197	2014-12-03	832/2014	6	4
11198	2014-12-03	738/2014	10	4
11199	2014-12-03	384/2012	4	2
11200	2014-12-03	789/2014	18	3
11201	2014-12-03	350/2012	5	2
11202	2014-12-03	790/2014	4	4
11203	2014-12-03	823/2014	6	2
11204	2014-12-03	874/2014	6	3
11205	2014-12-03	144/2011	2	5
11206	2014-12-03	851/2014	8	5
11207	2014-12-03	403/2012	1	4
11208	2014-12-03	849/2014	3	4
11209	2014-12-03	721/2014	3	4
11210	2014-12-03	389/2012	10	3
11211	2014-12-03	749/2014	3	2
11212	2014-12-03	679/2013	3	5
11213	2014-12-03	729/2014	2	6
11214	2014-12-03	807/2014	4	6
11215	2014-12-03	813/2014	18	2
11216	2014-12-03	759/2014	1	3
11217	2014-12-03	685/2013	1	6
11218	2014-12-03	296/2012	10	6
11219	2014-12-03	756/2014	2	2
11220	2014-12-03	706/2014	4	3
11221	2014-12-03	833/2014	1	1
11222	2014-12-03	811/2014	5	3
11223	2014-12-03	585/2013	22	2
11224	2014-12-03	844/2014	2	5
11225	2014-12-03	247/2011	1	2
11226	2014-12-03	649/2013	3	2
11227	2014-12-03	229/2011	1	5
11228	2014-12-03	384/2012	16	2
11229	2014-12-03	709/2014	6	2
11230	2014-12-03	544/2013	2	4
11231	2014-12-03	522/2013	4	4
11232	2014-12-03	517/2013	4	3
11233	2014-12-03	800/2014	7	2
11234	2014-12-03	814/2014	19	4
11235	2014-12-03	833/2014	3	3
11236	2014-12-03	846/2014	19	6
11237	2014-12-03	188/2011	10	4
11238	2014-12-03	585/2013	3	3
11239	2014-12-03	705/2014	7	2
11240	2014-12-03	647/2013	23	5
11241	2014-12-03	706/2014	1	4
11242	2014-12-03	536/2013	5	4
11243	2014-12-03	770/2014	6	2
11244	2014-12-03	869/2014	5	4
11245	2014-12-03	459/2012	1	2
11246	2014-12-03	472/2012	3	4
11247	2014-12-03	683/2013	21	2
11248	2014-12-03	628/2013	10	3
11249	2014-12-03	386/2012	24	4
11250	2014-12-03	597/2013	3	2
11251	2014-12-03	523/2013	4	3
11252	2014-12-03	318/2012	4	2
11253	2014-12-03	609/2013	1	2
11254	2014-12-03	836/2014	4	6
11255	2014-12-03	810/2014	7	4
11256	2014-12-03	867/2014	7	2
11257	2014-12-04	827/2014	9	3
11258	2014-12-04	233/2011	1	2
11259	2014-12-04	878/2014	5	4
11260	2014-12-04	673/2013	21	2
11261	2014-12-04	605/2013	3	3
11262	2014-12-04	501/2012	3	4
11263	2014-12-04	719/2014	2	2
11264	2014-12-04	783/2014	8	2
11265	2014-12-04	717/2014	3	4
11266	2014-12-04	571/2013	3	2
11267	2014-12-04	791/2014	5	5
11268	2014-12-04	605/2013	1	3
11269	2014-12-04	475/2012	1	3
11270	2014-12-04	683/2013	3	2
11271	2014-12-04	829/2014	9	2
11272	2014-12-04	703/2014	1	3
11273	2014-12-04	709/2014	3	5
11274	2014-12-04	819/2014	5	3
11275	2014-12-04	231/2011	3	5
11276	2014-12-04	687/2013	3	6
11277	2014-12-04	749/2014	4	3
11278	2014-12-04	611/2013	3	5
11279	2014-12-04	871/2014	1	4
11280	2014-12-04	809/2014	3	4
11281	2014-12-04	601/2013	3	6
11282	2014-12-04	880/2014	11	3
11283	2014-12-04	833/2014	12	5
11284	2014-12-04	745/2014	8	5
11285	2014-12-04	803/2014	10	2
11286	2014-12-04	196/2011	26	2
11287	2014-12-04	660/2013	22	4
11288	2014-12-04	724/2014	4	3
11289	2014-12-04	862/2014	10	3
11290	2014-12-04	767/2014	19	2
11291	2014-12-04	542/2013	4	4
11292	2014-12-04	563/2013	22	4
11293	2014-12-04	587/2013	5	3
11294	2014-12-04	624/2013	10	4
11295	2014-12-04	852/2014	2	3
11296	2014-12-04	256/2011	2	3
11297	2014-12-04	176/2011	26	3
11298	2014-12-04	566/2013	1	4
11299	2014-12-04	594/2013	22	3
11300	2014-12-04	647/2013	5	4
11301	2014-12-04	487/2012	2	3
11302	2014-12-04	883/2014	10	3
11303	2014-12-04	625/2013	1	2
11304	2014-12-04	642/2013	4	4
11305	2014-12-04	778/2014	10	6
11306	2014-12-04	878/2014	8	3
11307	2014-12-04	712/2014	10	2
11308	2014-12-04	710/2014	5	4
11309	2014-12-04	731/2014	5	2
11310	2014-12-04	266/2011	2	6
11311	2014-12-04	176/2011	2	4
11312	2014-12-04	547/2013	23	4
11313	2014-12-04	854/2014	15	5
11314	2014-12-04	361/2012	3	2
11315	2014-12-04	856/2014	2	5
11316	2014-12-04	288/2012	4	3
11317	2014-12-04	219/2011	4	2
11318	2014-12-04	579/2013	5	2
11319	2014-12-04	759/2014	13	2
11320	2014-12-04	847/2014	18	2
11321	2014-12-04	714/2014	13	5
11322	2014-12-04	401/2012	1	2
11323	2014-12-04	881/2014	10	2
11324	2014-12-04	871/2014	2	2
11325	2014-12-04	147/2011	3	4
11326	2014-12-04	828/2014	8	3
11327	2014-12-04	644/2013	24	3
11328	2014-12-04	626/2013	4	3
11329	2014-12-04	542/2013	2	2
11330	2014-12-04	136/2011	2	5
11331	2014-12-04	433/2012	1	2
11332	2014-12-04	634/2013	2	2
11333	2014-12-04	555/2013	3	4
11334	2014-12-04	590/2013	3	3
11335	2014-12-04	218/2011	3	5
11336	2014-12-04	766/2014	8	4
11337	2014-12-04	668/2013	2	2
11338	2014-12-04	663/2013	3	5
11339	2014-12-04	279/2012	5	4
11340	2014-12-04	438/2012	4	5
11341	2014-12-04	670/2013	5	2
11342	2014-12-04	720/2014	1	3
11343	2014-12-04	531/2013	1	3
11344	2014-12-04	834/2014	2	4
11345	2014-12-04	512/2012	15	3
11346	2014-12-04	551/2013	15	2
11347	2014-12-04	308/2012	10	6
11348	2014-12-04	843/2014	19	3
11349	2014-12-04	237/2011	1	2
11350	2014-12-04	684/2013	22	3
11351	2014-12-04	850/2014	8	3
11352	2014-12-04	490/2012	4	1
11353	2014-12-04	730/2014	11	5
11354	2014-12-04	790/2014	6	4
11355	2014-12-04	166/2011	2	6
11356	2014-12-04	805/2014	3	2
11357	2014-12-04	736/2014	12	5
11358	2014-12-04	315/2012	22	4
11359	2014-12-04	881/2014	1	4
11360	2014-12-04	613/2013	10	3
11361	2014-12-04	469/2012	1	5
11362	2014-12-04	746/2014	7	2
11363	2014-12-04	183/2011	4	4
11364	2014-12-04	796/2014	9	3
11365	2014-12-04	463/2012	5	3
11366	2014-12-04	805/2014	7	3
11367	2014-12-04	179/2011	3	6
11368	2014-12-04	654/2013	1	2
11369	2014-12-04	202/2011	3	4
11370	2014-12-04	392/2012	22	5
11371	2014-12-04	322/2012	25	4
11372	2014-12-04	503/2012	5	2
11373	2014-12-04	860/2014	9	6
11374	2014-12-04	725/2014	3	4
11375	2014-12-04	766/2014	6	4
11376	2014-12-04	525/2013	23	2
11377	2014-12-04	517/2013	3	3
11378	2014-12-04	858/2014	8	3
11379	2014-12-04	714/2014	5	4
11380	2014-12-04	738/2014	7	4
11381	2014-12-04	694/2013	5	4
11382	2014-12-04	364/2012	1	2
11383	2014-12-04	593/2013	1	3
11384	2014-12-04	213/2011	27	3
11385	2014-12-04	753/2014	1	3
11386	2014-12-04	605/2013	1	3
11387	2014-12-04	287/2012	3	1
11388	2014-12-04	849/2014	3	4
11389	2014-12-04	358/2012	16	3
11390	2014-12-04	511/2012	10	6
11391	2014-12-04	197/2011	1	3
11392	2014-12-04	809/2014	1	5
11393	2014-12-04	812/2014	6	4
11394	2014-12-04	842/2014	6	2
11395	2014-12-04	703/2014	3	5
11396	2014-12-04	480/2012	1	3
11397	2014-12-04	842/2014	10	3
11398	2014-12-04	510/2012	4	2
11399	2014-12-04	834/2014	10	6
11400	2014-12-04	629/2013	15	2
11401	2014-12-04	415/2012	5	2
11402	2014-12-04	392/2012	3	5
11403	2014-12-04	376/2012	4	5
11404	2014-12-04	440/2012	15	3
11405	2014-12-04	797/2014	17	4
11406	2014-12-04	848/2014	2	4
11407	2014-12-04	867/2014	3	5
11408	2014-12-04	351/2012	24	2
11409	2014-12-04	142/2011	3	4
11410	2014-12-04	712/2014	4	5
11411	2014-12-04	679/2013	10	2
11412	2014-12-04	810/2014	14	3
11413	2014-12-04	802/2014	19	6
11414	2014-12-04	432/2012	16	3
11415	2014-12-04	625/2013	2	5
11416	2014-12-04	192/2011	4	3
11417	2014-12-04	467/2012	4	1
11418	2014-12-04	552/2013	1	4
11419	2014-12-04	856/2014	7	2
11420	2014-12-04	713/2014	1	6
11421	2014-12-04	152/2011	4	3
11422	2014-12-04	664/2013	10	3
11423	2014-12-04	794/2014	14	5
11424	2014-12-04	196/2011	2	3
11425	2014-12-04	191/2011	2	2
11426	2014-12-04	826/2014	11	3
11427	2014-12-04	219/2011	4	3
11428	2014-12-04	872/2014	2	5
11429	2014-12-04	472/2012	24	2
11430	2014-12-04	634/2013	3	4
11431	2014-12-04	724/2014	19	1
11432	2014-12-04	706/2014	2	2
11433	2014-12-04	863/2014	12	3
11434	2014-12-04	356/2012	26	4
11435	2014-12-04	385/2012	16	6
11436	2014-12-04	815/2014	1	2
11437	2014-12-04	530/2013	4	2
11438	2014-12-04	852/2014	6	3
11439	2014-12-04	602/2013	3	2
11440	2014-12-04	737/2014	18	4
11441	2014-12-04	301/2012	5	2
11442	2014-12-04	370/2012	3	4
11443	2014-12-04	567/2013	2	2
11444	2014-12-04	826/2014	6	2
11445	2014-12-04	780/2014	3	2
11446	2014-12-05	656/2013	10	4
11447	2014-12-05	266/2011	26	2
11448	2014-12-05	178/2011	1	2
11449	2014-12-05	129/2011	2	4
11450	2014-12-05	382/2012	2	4
11451	2014-12-05	527/2013	10	4
11452	2014-12-05	589/2013	2	5
11453	2014-12-05	786/2014	14	5
11454	2014-12-05	856/2014	6	1
11455	2014-12-05	818/2014	4	3
11456	2014-12-05	762/2014	1	3
11457	2014-12-05	506/2012	3	4
11458	2014-12-05	872/2014	8	2
11459	2014-12-05	319/2012	15	5
11460	2014-12-05	765/2014	9	2
11461	2014-12-05	838/2014	8	1
11462	2014-12-05	530/2013	10	3
11463	2014-12-05	499/2012	1	4
11464	2014-12-05	268/2011	2	3
11465	2014-12-05	575/2013	5	2
11466	2014-12-05	135/2011	3	3
11467	2014-12-05	235/2011	10	4
11468	2014-12-05	378/2012	26	6
11469	2014-12-05	876/2014	8	6
11470	2014-12-05	675/2013	2	4
11471	2014-12-05	766/2014	11	4
11472	2014-12-05	205/2011	15	4
11473	2014-12-05	836/2014	4	3
11474	2014-12-05	607/2013	21	4
11475	2014-12-05	383/2012	4	4
11476	2014-12-05	377/2012	25	3
11477	2014-12-05	827/2014	1	6
11478	2014-12-05	157/2011	3	3
11479	2014-12-05	883/2014	12	3
11480	2014-12-05	173/2011	26	3
11481	2014-12-05	315/2012	1	3
11482	2014-12-05	718/2014	18	5
11483	2014-12-05	403/2012	3	2
11484	2014-12-05	803/2014	11	6
11485	2014-12-05	671/2013	1	4
11486	2014-12-05	726/2014	2	4
11487	2014-12-05	836/2014	6	1
11488	2014-12-05	807/2014	5	2
11489	2014-12-05	755/2014	3	5
11490	2014-12-05	381/2012	5	4
11491	2014-12-05	260/2011	1	5
11492	2014-12-05	588/2013	1	2
11493	2014-12-05	147/2011	27	3
11494	2014-12-05	849/2014	10	5
11495	2014-12-05	837/2014	7	4
11496	2014-12-05	757/2014	10	2
11497	2014-12-05	559/2013	23	3
11498	2014-12-05	850/2014	17	3
11499	2014-12-05	705/2014	6	2
11500	2014-12-05	859/2014	9	4
11501	2014-12-05	844/2014	2	3
11502	2014-12-05	410/2012	16	6
11503	2014-12-05	563/2013	2	4
11504	2014-12-05	758/2014	6	3
11505	2014-12-05	504/2012	2	4
11506	2014-12-05	140/2011	3	5
11507	2014-12-05	586/2013	10	3
11508	2014-12-05	847/2014	10	4
11509	2014-12-05	556/2013	2	3
11510	2014-12-05	791/2014	1	2
11511	2014-12-05	611/2013	2	5
11512	2014-12-05	543/2013	4	3
11513	2014-12-05	845/2014	18	2
11514	2014-12-05	608/2013	3	4
11515	2014-12-05	715/2014	9	3
11516	2014-12-05	737/2014	1	4
11517	2014-12-05	679/2013	4	1
11518	2014-12-05	167/2011	3	2
11519	2014-12-05	128/2011	3	5
11520	2014-12-05	362/2012	4	2
11521	2014-12-05	356/2012	5	3
11522	2014-12-05	694/2013	23	4
11523	2014-12-05	811/2014	3	2
11524	2014-12-05	855/2014	5	2
11525	2014-12-05	162/2011	4	3
11526	2014-12-05	591/2013	4	2
11527	2014-12-05	750/2014	17	3
11528	2014-12-05	534/2013	3	4
11529	2014-12-05	820/2014	19	5
11530	2014-12-05	783/2014	3	4
11531	2014-12-05	809/2014	12	3
11532	2014-12-05	571/2013	15	2
11533	2014-12-05	879/2014	11	6
11534	2014-12-05	765/2014	10	5
11535	2014-12-05	757/2014	11	3
11536	2014-12-05	467/2012	5	5
11537	2014-12-05	573/2013	1	3
11538	2014-12-05	828/2014	13	3
11539	2014-12-05	859/2014	9	4
